idx	error	via	via_def	lower	upper	origin	bbox	array_size	rows	cols	shape_use	net
18	17	VIA_S_143549	VIA12SQ_C	M1	M2	776.6560 311.9920	{776.6010 311.9370} {776.7110 312.0470}	1 1	1	1	detail_route	n4111
18	17	VIA_SA_15704	VIA12SQ	M1	M2	776.4770 315.3360	{776.4220 315.2300} {776.5320 315.4420}	2 1	2	1	detail_route	n4111
18	17	VIA_S_143546	VIA12SQ_C	M1	M2	774.0720 313.3600	{774.0170 313.3050} {774.1270 313.4150}	1 1	1	1	detail_route	n4111
19	18	VIA_S_836984	VIA12SQ_C	M1	M2	790.6400 318.5280	{790.5850 318.4730} {790.6950 318.5830}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_instr_rdata_alu_id[26]
19	18	VIA_S_836982	VIA12SQ_C	M1	M2	795.0480 323.6960	{794.9930 323.6410} {795.1030 323.7510}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_instr_rdata_alu_id[26]
19	18	VIA_SA_15728	VIA12SQ	M1	M2	789.2450 315.3360	{789.1900 315.2300} {789.3000 315.4420}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_instr_rdata_alu_id[26]
19	18	VIA_S_836977	VIA12SQ_C	M1	M2	788.2080 321.7200	{788.1530 321.6650} {788.2630 321.7750}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_instr_rdata_alu_id[26]
20	19	VIA_S_836984	VIA12SQ_C	M1	M2	790.6400 318.5280	{790.5850 318.4730} {790.6950 318.5830}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_instr_rdata_alu_id[26]
20	19	VIA_S_836982	VIA12SQ_C	M1	M2	795.0480 323.6960	{794.9930 323.6410} {795.1030 323.7510}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_instr_rdata_alu_id[26]
20	19	VIA_SA_15728	VIA12SQ	M1	M2	789.2450 315.3360	{789.1900 315.2300} {789.3000 315.4420}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_instr_rdata_alu_id[26]
20	19	VIA_S_836977	VIA12SQ_C	M1	M2	788.2080 321.7200	{788.1530 321.6650} {788.2630 321.7750}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_instr_rdata_alu_id[26]
21	20	VIA_S_155369	VIA12SQ_C	M1	M2	775.1360 313.5120	{775.0810 313.4570} {775.1910 313.5670}	1 1	1	1	detail_route	n6576
21	20	VIA_S_155367	VIA12SQ_C	M1	M2	774.3760 313.3600	{774.3210 313.3050} {774.4310 313.4150}	1 1	1	1	detail_route	n6576
21	20	VIA_S_155365	VIA12SQ_C	M1	M2	771.3360 313.3600	{771.2810 313.3050} {771.3910 313.4150}	1 1	1	1	detail_route	n6576
21	20	VIA_S_155364	VIA12SQ_C	M1	M2	770.7280 317.7680	{770.6730 317.7130} {770.7830 317.8230}	1 1	1	1	detail_route	n6576
21	20	VIA_S_155361	VIA12SQ_C	M1	M2	769.8160 313.3600	{769.7610 313.3050} {769.8710 313.4150}	1 1	1	1	detail_route	n6576
21	20	VIA_S_155358	VIA12SQ_C	M1	M2	766.4720 327.4960	{766.4170 327.4410} {766.5270 327.5510}	1 1	1	1	detail_route	n6576
21	20	VIA_S_155357	VIA12SQ_C	M1	M2	750.6640 325.2160	{750.6090 325.1610} {750.7190 325.2710}	1 1	1	1	detail_route	n6576
21	20	VIA_SA_15711	VIA12SQ_C	M1	M2	736.5260 332.0560	{736.4710 331.9250} {736.5810 332.1870}	2 1	2	1	detail_route	n6576
21	20	VIA_S_155355	VIA12SQ_C	M1	M2	735.7680 332.0560	{735.7130 332.0010} {735.8230 332.1110}	1 1	1	1	detail_route	n6576
